Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
tag-heuer-carrera-chronograph-p298,Tag Heuer Carrera Chronograph,"<p>Hier präsentieren wir die Tag Heuer Carrera Chronograph aus dem Jahr 2008 im Full Set. Alle wichtigen Details auf einen Blick: - Gesamtbewertung: Gut - Gehäuse: Sehr gut - Glas: Vorne (Sehr gut)/ Hinten Kratzer auf den Saphirglasboden - Lünette: Auffällig (siehe Bilder) - Armband: Sehr gut - Schließe: Sehr gut - Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>CV2010</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2008</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl -</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz -</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl -</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut -</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Tag Heuer,Armbanduhr,"Tag Heuer, CV2010, 2008, Gut -, Full Set",TRUE,Titel,Einzelstück,TAG-HR-CRR-CHR,shopify,1,deny,manual,1590,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p298/0.jpg,1,Tag Heuer Carrera Chronograph,active
tag-heuer-carrera-chronograph-p298,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p298/1.jpg,2,Tag Heuer Carrera Chronograph,
tag-heuer-carrera-chronograph-p298,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p298/2.jpg,3,Tag Heuer Carrera Chronograph,
tag-heuer-carrera-chronograph-p298,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p298/3.jpg,4,Tag Heuer Carrera Chronograph,
tag-heuer-carrera-chronograph-p298,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p298/4.jpg,5,Tag Heuer Carrera Chronograph,
tag-heuer-carrera-chronograph-p298,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p298/5.jpg,6,Tag Heuer Carrera Chronograph,
hublot-faltschliesse-18-k-rotgold-20-mm-p300,Hublot Faltschließe 18 K Rotgold · 20 mm,"<p>Wir bieten hier eine originale Hublot Faltschließe aus 18k Rotgold an. Bandanstoß: 20 mm. Bei weiteren Fragen stehen wir jederzeit zur Verfügung.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>20 mm</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Hublot,Zubehör,Hublot,TRUE,Titel,Einzelstück,XN-HBL-FLT-AUS,shopify,1,deny,manual,2290,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p300/0.jpg,1,Hublot Faltschließe 18 K Rotgold · 20 mm,active
hublot-faltschliesse-18-k-rotgold-20-mm-p300,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p300/1.jpg,2,Hublot Faltschließe 18 K Rotgold · 20 mm,
hublot-faltschliesse-18-k-rotgold-20-mm-p300,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p300/2.jpg,3,Hublot Faltschließe 18 K Rotgold · 20 mm,
iwc-fliegerchronograph-automatik-zb-schwarz-p292,IWC Fliegerchronograph Automatik ZB Schwarz,"<p>Hier präsentieren wir eine wahre Ikone von IWC Schaffhausen — den IWC Flieger Chronograph. Alle wichtigen Details auf einen Blick: Gesamtbewertung: Gut Gehäuse: Gut Glas: Sehr gut Lünette: Gut Armband: Gut Schließe: Sehr gut Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW377701</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2014</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",IWC,Armbanduhr,"IWC, IW377701, 2014, Gut",TRUE,Titel,Einzelstück,IWC-FLG-W37-TMT,shopify,1,deny,manual,3290,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p292/0.jpg,1,IWC Fliegerchronograph Automatik ZB Schwarz,active
iwc-fliegerchronograph-automatik-zb-schwarz-p292,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p292/1.jpg,2,IWC Fliegerchronograph Automatik ZB Schwarz,
iwc-fliegerchronograph-automatik-zb-schwarz-p292,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p292/2.jpg,3,IWC Fliegerchronograph Automatik ZB Schwarz,
iwc-fliegerchronograph-automatik-zb-schwarz-p292,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p292/3.jpg,4,IWC Fliegerchronograph Automatik ZB Schwarz,
iwc-fliegerchronograph-automatik-zb-schwarz-p292,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p292/4.jpg,5,IWC Fliegerchronograph Automatik ZB Schwarz,
omega-seamaster-planet-ocean-43-5-mm-p283,"Omega Seamaster Planet Ocean 43,5 mm","<p>Hier präsentieren wir Omega Planet Ocean im Full Set. Alle wichtigen Details auf einen Blick: Gesamtbewertung: Sehr gut Gehäuse: Sehr gut Glas: Gut Lünette: Sehr gut Armband: Sehr gut Schließe: Sehr gut Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>215.30.44.21.03.001</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2018</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43,5 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Omega,Armbanduhr,"Omega, 215.30.44.21.03.001, 2018, Sehr gut, Full Set",TRUE,Titel,Einzelstück,MG-PLN-CN-43,shopify,1,deny,manual,4190,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p283/0.jpg,1,"Omega Seamaster Planet Ocean 43,5 mm",active
omega-seamaster-planet-ocean-43-5-mm-p283,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p283/1.jpg,2,"Omega Seamaster Planet Ocean 43,5 mm",
omega-seamaster-planet-ocean-43-5-mm-p283,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p283/2.jpg,3,"Omega Seamaster Planet Ocean 43,5 mm",
omega-seamaster-planet-ocean-43-5-mm-p283,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p283/3.jpg,4,"Omega Seamaster Planet Ocean 43,5 mm",
omega-seamaster-planet-ocean-43-5-mm-p283,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p283/4.jpg,5,"Omega Seamaster Planet Ocean 43,5 mm",
omega-seamaster-planet-ocean-43-5-mm-p283,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p283/5.jpg,6,"Omega Seamaster Planet Ocean 43,5 mm",
tag-heuer-carrera-gmt-big-date-p263,Tag Heuer Carrera GMT Big Date,"<p>Hier präsentieren wir den Tag Heuer Carrera GMT Big Date. Diese Tag Heuer hatte im November 2025 eine komplette Revision erhalten. Alle wichtigen Details auf einen Blick: Gesamtbewertung: Sehr gut Gehäuse: Sehr gut Glas: Sehr gut Lünette: Sehr gut Armband: Sehr gut Schließe: Sehr gut Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>WAR201Z</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Grau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Tag Heuer,Armbanduhr,"Tag Heuer, WAR201Z, Sehr gut",TRUE,Titel,Einzelstück,TAG-HR-CRR-GMT,shopify,1,deny,manual,1890,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p263/0.jpg,1,Tag Heuer Carrera GMT Big Date,active
tag-heuer-carrera-gmt-big-date-p263,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p263/1.jpg,2,Tag Heuer Carrera GMT Big Date,
tag-heuer-carrera-gmt-big-date-p263,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p263/2.jpg,3,Tag Heuer Carrera GMT Big Date,
tag-heuer-carrera-gmt-big-date-p263,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p263/3.jpg,4,Tag Heuer Carrera GMT Big Date,
tag-heuer-carrera-gmt-big-date-p263,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p263/4.jpg,5,Tag Heuer Carrera GMT Big Date,
tag-heuer-carrera-gmt-big-date-p263,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p263/5.jpg,6,Tag Heuer Carrera GMT Big Date,
omega-seamaster-planet-ocean-p223,Omega Seamaster Planet Ocean,"<p>Hier präsentieren wir die Omega Planet Ocean 42 mit orange Akzenten. Alle wichtigen Details auf einen Blick: Gesamtbewertung: Gut Gehäuse: Sehr gut Glas: Gut (Mikrokratzer, siehe Bilder) Lünette: In Ordnung (leichte Kratzer auf der Pos., 3-5 siehe Bilder) Armband: Sehr gut Schließe: Sehr gut Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>2201.51.00</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2009</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>42 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Omega,Armbanduhr,"Omega, 2201.51.00, 2009, Gut, Full Set",TRUE,Titel,Einzelstück,MG-PLN-CN-REF,shopify,1,deny,manual,3390,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p223/0.jpg,1,Omega Seamaster Planet Ocean,active
omega-seamaster-planet-ocean-p223,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p223/1.jpg,2,Omega Seamaster Planet Ocean,
omega-seamaster-planet-ocean-p223,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p223/2.jpg,3,Omega Seamaster Planet Ocean,
omega-seamaster-planet-ocean-p223,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p223/3.jpg,4,Omega Seamaster Planet Ocean,
omega-seamaster-planet-ocean-p223,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p223/4.jpg,5,Omega Seamaster Planet Ocean,
omega-seamaster-planet-ocean-p223,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p223/5.jpg,6,Omega Seamaster Planet Ocean,
bvlgari-octo-finissimo-chronograph-gmt-p185,Bvlgari Octo Finissimo Chronograph GMT,"<p>Hier präsentieren wir die Bulgari Octo Finissimo Chronograph GMT aus dem Jahr 2022 im Full Set. Die Octo Finissimo Chronograph GMT bietet die perfekte Mischung aus technischer Raffinesse und ästhetischer Eleganz. Als flachste Automatikuhr der Welt, die mit Chronograph und GMT-Funktion ausgestattet ist.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2022</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>42 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Grau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Bvlgari,Armbanduhr,"Bvlgari, 2022, Sehr gut, Full Set",TRUE,Titel,Einzelstück,BVL-CT-FNS-CHR,shopify,1,deny,manual,11990,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p185/3.jpg,1,Bvlgari Octo Finissimo Chronograph GMT,active
bvlgari-octo-finissimo-chronograph-gmt-p185,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p185/2.jpg,2,Bvlgari Octo Finissimo Chronograph GMT,
bvlgari-octo-finissimo-chronograph-gmt-p185,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p185/0.jpg,3,Bvlgari Octo Finissimo Chronograph GMT,
bvlgari-octo-finissimo-chronograph-gmt-p185,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p185/1.jpg,4,Bvlgari Octo Finissimo Chronograph GMT,
bvlgari-octo-finissimo-chronograph-gmt-p185,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p185/4.jpg,5,Bvlgari Octo Finissimo Chronograph GMT,
bvlgari-octo-finissimo-chronograph-gmt-p185,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p185/5.jpg,6,Bvlgari Octo Finissimo Chronograph GMT,
montblanc-timewalker-43-mm-p180,Montblanc TimeWalker 43 mm,"<p>Hier präsentieren wir die Montblanc Timewalker aus dem Jahr 2017 im Full Set. Alle wichtigen Details auf einen Blick: - Gesamtbewertung: Sehr gut - Gehäuse: Sehr gut - Glas: Sehr gut - Lünette: Sehr gut - Armband: Sehr gut - Schließe: Sehr gut - Uhrwerk: Geprüft auf einwandfreies Laufverhalten, kein anstehender Service. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>118488</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2017</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl -</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Silber -</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl -</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut -</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Montblanc,Armbanduhr,"Montblanc, 118488, 2017, Sehr gut -, Full Set",TRUE,Titel,Einzelstück,MNT-TMW-43M-REF,shopify,1,deny,manual,2090,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p180/0.jpg,1,Montblanc TimeWalker 43 mm,active
montblanc-timewalker-43-mm-p180,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p180/1.jpg,2,Montblanc TimeWalker 43 mm,
montblanc-timewalker-43-mm-p180,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p180/2.jpg,3,Montblanc TimeWalker 43 mm,
montblanc-timewalker-43-mm-p180,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p180/3.jpg,4,Montblanc TimeWalker 43 mm,
montblanc-timewalker-43-mm-p180,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p180/4.jpg,5,Montblanc TimeWalker 43 mm,
montblanc-timewalker-43-mm-p180,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p180/5.jpg,6,Montblanc TimeWalker 43 mm,
